num,name,variant,domain_goswami,is_medical,content_group,name_group,detector,fit_on,max_features,seed,n_fit,window,n_estimators,mode,n,train_end,start0,stop0,max_anom,thr_b0,thr_bw,n_normal_b0,n_normal_bw,p1_b0,p1_bw,argmax0,p2_archive,p2_brief,max_support,p1_support_bw,train_max,train_p99,train_selfmatch_max,n_selfmatch,n_const_train,fit_s,score_s,score_file
96,NOISEECG4,NOISE,ECG,True,cg013,ECG4,MatrixProfile,train_prefix,NA,0,5000,166,NA,ab_join,30000,5000,16899,17100,15.587207480377474,3.6786149819377423,3.4724311125872873,24799,24467,True,True,17106,True,True,15.842984822147564,True,2.328892667544845,2.2844329552150446,1.0515617587791295e-06,4835,0,0.0,0.6255,results/gate1/MatrixProfile/scores/096_train_prefix_ab_join_seed0.npy
97,NOISEGP711MarkerLFM5z3,NOISE,Gait,False,cg019,GP711MarkerLFM5z3,MatrixProfile,full,NA,0,12000,218,NA,self_join,12000,5000,5947,5993,4.89211751757668,4.94540991209073,2.47990107895923,6954,6518,False,True,6012,True,True,5.066143978821129,True,2.3349926850406275,2.25302925288672,2.3349926850406275,4783,0,0.0,0.4857,results/gate1/MatrixProfile/scores/097_full_self_join_seed0.npy
97,NOISEGP711MarkerLFM5z3,NOISE,Gait,False,cg019,GP711MarkerLFM5z3,MatrixProfile,train_prefix,NA,0,5000,218,NA,ab_join,12000,5000,5947,5993,5.422643309907907,5.2168359795308845,2.6811904230772448,6954,6518,True,True,6019,True,True,5.8922867304343605,True,2.1807492457713806,2.08574856944533,1.37398079719937e-06,4783,0,0.0,0.3489,results/gate1/MatrixProfile/scores/097_train_prefix_ab_join_seed0.npy
98,NOISEInternalBleeding16,NOISE,ABP,True,cg027,InternalBleeding16,MatrixProfile,full,NA,0,7501,183,NA,self_join,7501,1200,4186,4199,1.9175956006618047,2.2269024130858153,2.1816744885414656,6288,5922,False,False,4273,True,True,2.5019154621025375,True,2.2791075137209535,2.243118468267526,2.2791075137209535,1018,0,0.0,0.2619,results/gate1/MatrixProfile/scores/098_full_self_join_seed0.npy
98,NOISEInternalBleeding16,NOISE,ABP,True,cg027,InternalBleeding16,MatrixProfile,train_prefix,NA,0,1200,183,NA,ab_join,7501,1200,4186,4199,1.9383651210297745,2.265865378714704,2.2282551537214186,6288,5922,False,False,4270,True,True,2.558824631352565,True,2.070364855889889,2.045894147631812,6.047375168711849e-07,1018,0,0.0,0.0724,results/gate1/MatrixProfile/scores/098_train_prefix_ab_join_seed0.npy
99,NOISEInternalBleeding6,NOISE,ABP,True,cg034,InternalBleeding6,MatrixProfile,full,NA,0,7654,154,NA,self_join,7654,1500,3473,3629,9.723446608361801,5.167332445421555,2.17158884579094,5998,5690,True,True,3548,True,True,9.723446608361801,True,2.279882967025707,2.204837185709586,2.279882967025707,1347,0,0.0,0.2594,results/gate1/MatrixProfile/scores/099_full_self_join_seed0.npy
99,NOISEInternalBleeding6,NOISE,ABP,True,cg034,InternalBleeding6,MatrixProfile,train_prefix,NA,0,1500,154,NA,ab_join,7654,1500,3473,3629,9.820545648188611,6.976942638386451,2.32309955157362,5998,5690,True,True,3546,True,True,9.820545648188611,True,2.2127552041439884,2.191407825883065,5.230286352272107e-07,1347,0,0.0,0.0938,results/gate1/MatrixProfile/scores/099_train_prefix_ab_join_seed0.npy
100,NOISELab2Cmac011215EPG1,NOISE,EPG,False,cg037,Lab2Cmac011215EPG1,MatrixProfile,full,NA,0,30001,34,NA,self_join,30001,5000,17209,17260,4.021525311943156,2.3956765584577413,2.394192129464874,24950,24882,True,True,17230,True,True,4.021525311943156,True,3.3215952563908386,2.322985883574083,3.3215952563908386,4967,0,0.0001,2.5235,results/gate1/MatrixProfile/scores/100_full_self_join_seed0.npy
100,NOISELab2Cmac011215EPG1,NOISE,EPG,False,cg037,Lab2Cmac011215EPG1,MatrixProfile,train_prefix,NA,0,5000,34,NA,ab_join,30001,5000,17209,17260,4.325473908847875,3.180427331150748,3.1819282785505774,24950,24882,True,True,17231,True,True,4.325473908847875,True,2.3217882630919204,5.82862115371464e-07,7.915869346435919e-07,4967,0,0.0,0.6173,results/gate1/MatrixProfile/scores/100_train_prefix_ab_join_seed0.npy
101,NOISELab2Cmac011215EPG4,NOISE,EPG,False,cg040,Lab2Cmac011215EPG4,MatrixProfile,full,NA,0,30066,34,NA,self_join,30066,6000,17389,17520,5.23962331993832,2.498114052152972,2.46280499161466,23935,23867,True,True,17474,True,True,5.23962331993832,True,3.1725662608871654,2.359861379212516,3.1725662608871654,5967,0,0.0,2.2756,results/gate1/MatrixProfile/scores/101_full_self_join_seed0.npy
101,NOISELab2Cmac011215EPG4,NOISE,EPG,False,cg040,Lab2Cmac011215EPG4,MatrixProfile,train_prefix,NA,0,6000,34,NA,ab_join,30066,6000,17389,17520,5.640163931255601,3.3979054470191024,3.3210990176418473,23935,23867,True,True,17416,True,True,5.640163931255601,True,2.6269929618652306,6.841564347296355e-07,1.0534604574521563e-06,5967,0,0.0,0.8995,results/gate1/MatrixProfile/scores/101_train_prefix_ab_join_seed0.npy
102,NOISEMesoplodonDensirostris,NOISE,Acceleration,False,cg043,MesoplodonDensirostris,MatrixProfile,full,NA,0,24667,46,NA,self_join,24667,10000,19279,19440,6.810758974556141,6.766208913729683,6.766982224641675,14506,14414,True,True,15937,False,False,6.810758974556141,True,7.285425941837893,7.030707997196976,7.285425941837893,9955,0,0.0001,1.6077,results/gate1/MatrixProfile/scores/102_full_self_join_seed0.npy
102,NOISEMesoplodonDensirostris,NOISE,Acceleration,False,cg043,MesoplodonDensirostris,MatrixProfile,train_prefix,NA,0,10000,46,NA,ab_join,24667,10000,19279,19440,6.810758974556141,6.873431942660321,6.874042467064876,14506,14414,False,False,23181,False,False,6.810758974556141,False,4.03663958179365,4.250736384134091e-06,5.689317203174869e-06,9955,0,0.0,1.431,results/gate1/MatrixProfile/scores/102_train_prefix_ab_join_seed0.npy
103,NOISETkeepThirdMARS,NOISE,NASA,False,cg048,TkeepThirdMARS,MatrixProfile,full,NA,0,11308,98,NA,self_join,11308,3500,4710,4809,4.854280436646311,3.0863131158333243,1.4733338840221104,7709,7513,True,True,4769,True,True,4.854280436646311,True,1.467107489897774,1.3993928189198792,1.467107489897774,3403,0,0.0,0.5009,results/gate1/MatrixProfile/scores/103_full_self_join_seed0.npy
103,NOISETkeepThirdMARS,NOISE,NASA,False,cg048,TkeepThirdMARS,MatrixProfile,train_prefix,NA,0,3500,98,NA,ab_join,11308,3500,4710,4809,5.132392429696817,3.230336460647551,1.540251257595574,7709,7513,True,True,4771,True,True,5.132392429696817,True,1.3071926376668306,1.2485258474187368,6.919018486883581e-07,3403,0,0.0001,0.2185,results/gate1/MatrixProfile/scores/103_train_prefix_ab_join_seed0.npy
104,NOISEapneaecg4,NOISE,ECG,True,cg057,apneaecg4,MatrixProfile,full,NA,0,38269,40,NA,self_join,38269,6000,15999,16100,5.9767874996386166,6.137879235493363,6.138059950724137,32168,32088,False,False,30062,False,False,5.9767874996386166,False,6.5239309720270295,6.18130974440501,6.5239309720270295,5961,0,0.0001,4.4036,results/gate1/MatrixProfile/scores/104_full_self_join_seed0.npy
104,NOISEapneaecg4,NOISE,ECG,True,cg057,apneaecg4,MatrixProfile,train_prefix,NA,0,6000,40,NA,ab_join,38269,6000,15999,16100,6.343812272301003,6.495579897434426,6.496152866924794,32168,32088,False,False,30065,False,False,6.343812272301003,False,2.3042671990218984,4.026346871355953e-06,4.7693028136741545e-06,5961,0,0.0001,1.7132,results/gate1/MatrixProfile/scores/104_train_prefix_ab_join_seed0.npy
105,NOISEgait3,NOISE,Gait,False,cg059,gait3,MatrixProfile,full,NA,0,65000,125,NA,self_join,65000,24500,59899,60500,11.838384025590956,9.315778840304391,9.321619752977442,39899,39649,True,True,45484,False,False,11.838384025590956,True,13.840310718018694,13.376887688525121,13.840310718018694,24376,0,0.0001,13.0032,results/gate1/MatrixProfile/scores/105_full_self_join_seed0.npy
105,NOISEgait3,NOISE,Gait,False,cg059,gait3,MatrixProfile,train_prefix,NA,0,24500,125,NA,ab_join,65000,24500,59899,60500,11.838384025590956,9.536942781045322,9.550104791755897,39899,39649,True,True,41012,False,False,11.838384025590956,True,6.882548928831536,3.3857539956234386e-06,5.585451368686948e-06,24376,0,0.0001,6.5264,results/gate1/MatrixProfile/scores/105_train_prefix_ab_join_seed0.npy
106,NOISEgaitHunt2,NOISE,Gait,False,cg062,gaitHunt2,MatrixProfile,full,NA,0,64000,125,NA,self_join,64000,18500,31199,31850,12.216034908957646,9.295316557430251,9.180547211464393,44849,44599,True,True,23030,False,False,12.38672027835881,True,13.78949031601952,13.265831906190822,13.78949031601952,18376,0,0.0001,12.3492,results/gate1/MatrixProfile/scores/106_full_self_join_seed0.npy
106,NOISEgaitHunt2,NOISE,Gait,False,cg062,gaitHunt2,MatrixProfile,train_prefix,NA,0,18500,125,NA,ab_join,64000,18500,31199,31850,12.301662328744177,9.474398972229872,9.376953773758979,44849,44599,True,True,23030,False,False,12.472846640705802,True,7.15325513623768,2.9941694881633104e-06,4.184945425386315e-06,18376,0,0.0001,5.6643,results/gate1/MatrixProfile/scores/106_train_prefix_ab_join_seed0.npy
107,NOISEinsectEPG3,NOISE,EPG,False,cg065,insectEPG3,MatrixProfile,full,NA,0,9998,26,NA,self_join,9998,5200,6999,7050,0.7587646998543681,0.9184876988328647,0.9228360099542874,4747,4695,False,False,8826,False,False,0.7587646998543681,False,1.1588273157633702,0.7970644360393796,1.1588273157633702,5175,0,0.0,0.369,results/gate1/MatrixProfile/scores/107_full_self_join_seed0.npy
107,NOISEinsectEPG3,NOISE,EPG,False,cg065,insectEPG3,MatrixProfile,train_prefix,NA,0,5200,26,NA,ab_join,9998,5200,6999,7050,0.7587646998543681,0.9904384186733153,0.9906967015596833,4747,4695,False,False,8834,False,False,0.7587646998543681,False,0.6319185088074166,3.948104768840006e-07,4.2304603953893154e-07,5175,0,0.0,0.3471,results/gate1/MatrixProfile/scores/107_train_prefix_ab_join_seed0.npy
108,NOISEresperation2,NOISE,RESP,True,cg078,resperation2,MatrixProfile,full,NA,0,200051,125,NA,self_join,200051,30000,168249,168250,12.898319628136635,12.135272718529556,12.119009430935222,170050,169800,True,True,68318,False,False,13.167386127865925,True,13.110643973641572,11.613913311249862,13.110643973641572,29876,0,0.0003,99.0911,results/gate1/MatrixProfile/scores/108_full_self_join_seed0.npy
108,NOISEresperation2,NOISE,RESP,True,cg078,resperation2,MatrixProfile,train_prefix,NA,0,30000,125,NA,ab_join,200051,30000,168249,168250,13.06240854642713,12.437425094544526,12.424406065295397,170050,169800,True,True,93677,False,False,13.25255825324173,True,1.560351606862894,4.732761032684554e-06,6.337374686399332e-06,29876,0,0.0001,24.4541,results/gate1/MatrixProfile/scores/108_train_prefix_ab_join_seed0.npy
109,1sddb40,plain,ECG,True,cg001,1sddb40,MatrixProfile,full,NA,0,79795,208,NA,self_join,79795,35000,51999,52620,11.47121584908801,3.7714041165734318,3.7175942351171942,44174,43758,True,True,52458,True,True,11.47121584908801,True,5.400283878257331,3.9611198798889142,5.400283878257331,34793,0,0.0001,18.5396,results/gate1/MatrixProfile/scores/109_full_self_join_seed0.npy
109,1sddb40,plain,ECG,True,cg001,1sddb40,MatrixProfile,train_prefix,NA,0,35000,208,NA,ab_join,79795,35000,51999,52620,13.140776755405787,4.499076923648702,4.409870836545844,44174,43758,True,True,52423,True,True,13.140776755405787,True,2.6663607902458284,4.805480091749757e-07,1.0306606570357431e-06,34793,0,0.0001,11.9057,results/gate1/MatrixProfile/scores/109_train_prefix_ab_join_seed0.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,MatrixProfile,full,NA,0,80001,208,NA,self_join,80001,35000,56599,56900,18.682379842688157,3.7317958412454932,3.7120738806838216,44700,44284,True,True,56739,True,True,18.682379842688157,True,5.400283878257331,3.9611198798889142,5.400283878257331,34793,0,0.0001,19.0595,results/gate1/MatrixProfile/scores/110_full_self_join_seed0.npy
110,2sddb40,plain,ECG,True,cg001,2sddb40,MatrixProfile,train_prefix,NA,0,35000,208,NA,ab_join,80001,35000,56599,56900,18.72984187250819,4.4025150647670745,4.402342524689127,44700,44284,True,True,56741,True,True,18.72984187250819,True,2.6663607902458284,4.805480091749757e-07,1.0306606570357431e-06,34793,0,0.0001,10.7823,results/gate1/MatrixProfile/scores/110_train_prefix_ab_join_seed0.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,MatrixProfile,full,NA,0,80000,208,NA,self_join,80000,35000,46599,46900,5.523149699001738,3.7097383857269426,3.712076107826055,44699,44283,True,True,67262,False,False,5.523149699001738,True,5.400283878257331,3.9611198798889142,5.400283878257331,34793,0,0.0003,19.1051,results/gate1/MatrixProfile/scores/111_full_self_join_seed0.npy
111,3sddb40,plain,ECG,True,cg001,3sddb40,MatrixProfile,train_prefix,NA,0,35000,208,NA,ab_join,80000,35000,46599,46900,5.551140071441744,4.389609420515283,4.402344281755194,44699,44283,True,True,67256,False,False,5.551140071441744,True,2.6663607902458284,4.805480091749757e-07,1.0306606570357431e-06,34793,0,0.0003,10.3322,results/gate1/MatrixProfile/scores/111_train_prefix_ab_join_seed0.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,MatrixProfile,full,NA,0,11000,81,NA,self_join,11000,2500,5399,5600,8.90782965543892,0.8134401345402389,0.7716002307577129,8299,8137,True,True,5541,True,True,8.90782965543892,True,6.263964778455672,4.65013254498576,6.263964778455672,2420,0,0.0001,0.55,results/gate1/MatrixProfile/scores/112_full_self_join_seed0.npy
112,BIDMC1,plain,ECG,True,cg004,BIDMC1,MatrixProfile,train_prefix,NA,0,2500,81,NA,ab_join,11000,2500,5399,5600,8.931504473845314,1.1834714751444064,1.1641795197215454,8299,8137,True,True,5541,True,True,8.931504473845314,True,0.7066729068747278,0.4709124019628011,8.157620247108337e-07,2420,0,0.0,0.4525,results/gate1/MatrixProfile/scores/112_train_prefix_ab_join_seed0.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,MatrixProfile,full,NA,0,8184,24,NA,self_join,8184,4000,5390,5392,2.2705884069421742,2.1873221291440164,1.9758188799360938,4182,4134,True,True,7205,False,False,2.2705884069421742,True,3.6421916983775007,2.2458713597587425,3.6421916983775007,3977,0,0.0001,0.3501,results/gate1/MatrixProfile/scores/113_full_self_join_seed0.npy
113,CIMIS44AirTemperature1,plain,Air Temperature,False,cg005,CIMIS44AirTemperature1,MatrixProfile,train_prefix,NA,0,4000,24,NA,ab_join,8184,4000,5390,5392,2.3172200442582094,2.296856976583875,2.172724558510933,4182,4134,True,True,7206,False,False,2.3172200442582094,True,1.031332422469698,0.0,1.0323827311807139e-07,3977,0,0.0001,0.3809,results/gate1/MatrixProfile/scores/113_train_prefix_ab_join_seed0.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,MatrixProfile,full,NA,0,8184,24,NA,self_join,8184,4000,5702,5727,2.872083147711555,2.1720363290806928,2.1786762428763327,4159,4111,True,True,7205,False,False,2.872083147711555,True,3.6395010041321383,2.206745013204879,3.6395010041321383,3977,0,0.0,0.3698,results/gate1/MatrixProfile/scores/114_full_self_join_seed0.npy
114,CIMIS44AirTemperature2,plain,Air Temperature,False,cg005,CIMIS44AirTemperature2,MatrixProfile,train_prefix,NA,0,4000,24,NA,ab_join,8184,4000,5702,5727,2.872083147711555,2.2978193723192506,2.2998278503756824,4159,4111,True,True,7206,False,False,2.872083147711555,True,1.031332422469698,0.0,1.0323827311807139e-07,3977,0,0.0,0.3503,results/gate1/MatrixProfile/scores/114_train_prefix_ab_join_seed0.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,MatrixProfile,full,NA,0,8184,24,NA,self_join,8184,4000,6519,6544,3.795657839296838,2.2901125279506993,2.1786762428763393,4159,4111,True,True,6519,True,True,3.795657839296838,True,3.536480747164874,2.2458713597587425,3.536480747164874,3977,0,0.0001,0.3479,results/gate1/MatrixProfile/scores/115_full_self_join_seed0.npy
115,CIMIS44AirTemperature3,plain,Air Temperature,False,cg005,CIMIS44AirTemperature3,MatrixProfile,train_prefix,NA,0,4000,24,NA,ab_join,8184,4000,6519,6544,3.9498120695975962,2.41422399731923,2.2998278503756824,4159,4111,True,True,7206,False,False,3.9498120695975962,True,1.031332422469698,0.0,1.0323827311807139e-07,3977,0,0.0,0.267,results/gate1/MatrixProfile/scores/115_train_prefix_ab_join_seed0.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,MatrixProfile,full,NA,0,8184,24,NA,self_join,8184,4000,5548,5597,2.9444476232727212,2.2602631553744987,2.185729368259977,4135,4087,True,True,7205,False,False,2.9444476232727212,True,3.642191698377495,2.2458713597587425,3.642191698377495,3977,0,0.0001,0.2635,results/gate1/MatrixProfile/scores/116_full_self_join_seed0.npy
116,CIMIS44AirTemperature4,plain,Air Temperature,False,cg005,CIMIS44AirTemperature4,MatrixProfile,train_prefix,NA,0,4000,24,NA,ab_join,8184,4000,5548,5597,2.9483491754529396,2.332553662480041,2.304564137623225,4135,4087,True,True,7206,False,False,2.9483491754529396,True,1.031332422469698,0.0,1.0323827311807139e-07,3977,0,0.0,0.2368,results/gate1/MatrixProfile/scores/116_train_prefix_ab_join_seed0.npy
117,CIMIS44AirTemperature5,plain,Air Temperature,False,cg005,CIMIS44AirTemperature5,MatrixProfile,full,NA,0,8184,24,NA,self_join,8184,4000,4851,4900,5.385608433306606,2.2602631553745303,2.185729368259982,4135,4087,True,True,4864,True,True,5.385608433306606,True,3.639501004132074,2.2407677365935244,3.639501004132074,3977,0,0.0,0.2313,results/gate1/MatrixProfile/scores/117_full_self_join_seed0.npy
117,CIMIS44AirTemperature5,plain,Air Temperature,False,cg005,CIMIS44AirTemperature5,MatrixProfile,train_prefix,NA,0,4000,24,NA,ab_join,8184,4000,4851,4900,5.457927923753903,2.332553662480041,2.3045641376232084,4135,4087,True,True,4864,True,True,5.457927923753903,True,1.031332422469698,0.0,1.0323827311807139e-07,3977,0,0.0001,0.2402,results/gate1/MatrixProfile/scores/117_train_prefix_ab_join_seed0.npy
118,CIMIS44AirTemperature6,plain,Air Temperature,False,cg005,CIMIS44AirTemperature6,MatrixProfile,full,NA,0,8184,24,NA,self_join,8184,4000,6005,6054,4.713928435165771,2.3207712947148296,2.1857293682599686,4135,4087,True,True,6043,True,True,4.713928435165771,True,3.639501004132009,2.2458713597587425,3.639501004132009,3977,0,0.0002,0.2129,results/gate1/MatrixProfile/scores/118_full_self_join_seed0.npy
118,CIMIS44AirTemperature6,plain,Air Temperature,False,cg005,CIMIS44AirTemperature6,MatrixProfile,train_prefix,NA,0,4000,24,NA,ab_join,8184,4000,6005,6054,4.7263144548083345,2.4642946311806955,2.304564137623225,4135,4087,True,True,6044,True,True,4.7263144548083345,True,1.031332422469698,0.0,1.0323827311807139e-07,3977,0,0.0001,0.1576,results/gate1/MatrixProfile/scores/118_train_prefix_ab_join_seed0.npy
119,ECG1,plain,ECG,True,cg011,ECG1,MatrixProfile,full,NA,0,30000,91,NA,self_join,30000,10000,11799,12100,8.061281773861493,1.9625734015603582,1.9343838087554193,19699,19517,True,True,13546,False,False,8.061281773861493,True,7.206521157255712,1.8570084756040488,7.206521157255712,9910,0,0.0001,2.6742,results/gate1/MatrixProfile/scores/119_full_self_join_seed0.npy
119,ECG1,plain,ECG,True,cg011,ECG1,MatrixProfile,train_prefix,NA,0,10000,91,NA,ab_join,30000,10000,11799,12100,9.158233527998664,2.8976857331686157,2.8987715081395047,19699,19517,True,True,11983,True,True,9.158233527998664,True,1.0148268147343995,9.74517714187053e-07,1.4659865075655356e-05,9910,0,0.0001,1.3267,results/gate1/MatrixProfile/scores/119_train_prefix_ab_join_seed0.npy
120,ECG2,plain,ECG,True,cg011,ECG2,MatrixProfile,full,NA,0,30000,91,NA,self_join,30000,15000,15999,16100,3.488926606935805,2.2032006209018733,2.0830955941836566,14899,14717,True,True,25903,False,False,3.868600310636738,True,8.3115569365873,1.7484449113684768,8.3115569365873,14910,0,0.0,2.5901,results/gate1/MatrixProfile/scores/120_full_self_join_seed0.npy
120,ECG2,plain,ECG,True,cg011,ECG2,MatrixProfile,train_prefix,NA,0,15000,91,NA,ab_join,30000,15000,15999,16100,3.546191285637879,2.3558771180499454,2.250457769266094,14899,14717,True,True,25903,False,False,3.868600310636738,True,0.8028482466904922,1.295030077256417e-06,1.4659865075655356e-05,14910,0,0.0,1.8905,results/gate1/MatrixProfile/scores/120_train_prefix_ab_join_seed0.npy
